,제품명(한글),수입일자,제조국,수출국
5344,자몽,2021-01-08,이스라엘,이스라엘
5345,자몽,2021-01-08,이스라엘,이스라엘
5346,인도 커피원두,2021-01-08,인도,인도
5347,인도 커피원두,2021-01-08,인도,인도
5348,흰목이버섯,2021-01-08,중국,중국
5349,흑목이버섯,2021-01-08,중국,중국
5350,캐모마일,2021-01-08,이집트,이집트
5351,레몬그라스,2021-01-08,베트남,베트남
5352,용과,2021-01-08,베트남,베트남
5353,백출,2021-01-08,중국,중국
5354,호두,2021-01-08,미국,미국
5355,커피원두,2021-01-08,에티오피아,에티오피아
5356,냉동고추,2021-01-08,중국,중국
5357,망고,2021-01-08,페루,페루
5358,녹두,2021-01-08,중국,중국
5359,녹두,2021-01-08,중국,중국
5360,당귀,2021-01-08,중국,중국
5361,감초,2021-01-08,중국,중국
5362,당귀,2021-01-08,중국,중국
5363,우슬,2021-01-08,중국,중국
5364,진피,2021-01-08,중국,중국
5365,창출,2021-01-08,중국,중국
5366,신선 표고버섯,2021-01-08,중국,중국
5367,커피생두,2021-01-08,콜롬비아,콜롬비아
5368,커피생두,2021-01-08,콜롬비아,콜롬비아
5369,대두,2021-01-08,미국,미국
5370,건조생강,2021-01-08,중국,중국
5371,냉동고추,2021-01-08,중국,중국
5372,대두,2021-01-08,우크라이나,스웨덴
5373,황기,2021-01-08,중국,중국
5374,신선양파,2021-01-08,일본,일본
5375,냉동홍고추,2021-01-08,중국,중국
5376,망고,2021-01-08,페루,페루
5377,냉동홍고추,2021-01-08,중국,중국
5378,냉동고추,2021-01-08,베트남,베트남
5379,"포도(열매,신선)",2021-01-08,페루,페루
5380,"포도(열매,신선)",2021-01-08,페루,페루
5381,커피원두,2021-01-08,에티오피아,에티오피아
5382,냉동홍고추,2021-01-08,중국,중국
5383,커피원두,2021-01-08,콜롬비아,콜롬비아
5384,브라질넛,2021-01-08,페루,페루
5385,바나나,2021-01-08,필리핀,필리핀
5386,바나나,2021-01-08,필리핀,필리핀
5387,바나나,2021-01-08,필리핀,필리핀
5388,파인애플,2021-01-08,필리핀,필리핀
5389,바나나,2021-01-08,필리핀,필리핀
5390,냉동지구자,2021-01-08,중국,중국
5391,신선당근,2021-01-08,중국,중국
5392,지구자/23KG,2021-01-08,중국,중국
5393,건고추,2021-01-08,중국,중국
5394,자몽,2021-01-08,이스라엘,이스라엘
5395,건강황,2021-01-08,인도네시아,인도네시아
5396,신선양파,2021-01-08,중국,중국
5397,커피원두(자바 콜롬비아 슈프리모),2021-01-08,콜롬비아,콜롬비아
5398,망고,2021-01-08,태국,태국
5399,망고,2021-01-08,태국,태국
5400,"망고(열매,신선)",2021-01-08,태국,태국
5401,망고,2021-01-08,태국,태국
5402,망고,2021-01-08,태국,태국
5403,블루베리,2021-01-08,칠레,칠레
5404,망고,2021-01-08,베트남,베트남
5405,건라임잎,2021-01-08,태국,태국
5406,코코넛,2021-01-08,태국,태국
5407,맥아,2021-01-08,독일,독일
5408,마늘쫑,2021-01-08,중국,중국
5409,바나나,2021-01-08,베트남,베트남
5410,야자열매,2021-01-08,베트남,베트남
5411,커피원두,2021-01-08,베트남,베트남
5412,레몬그라스,2021-01-08,베트남,베트남
5413,냉동 잭플룻,2021-01-08,베트남,베트남
5414,완두콩,2021-01-08,미국,미국
5415,"파스닙(뿌리,신선)",2021-01-08,벨기에,벨기에
5416,셀러리악,2021-01-08,벨기에,벨기에
5417,앤다이브(프리셰),2021-01-08,스페인,벨기에
5418,"회향(열매,신선)",2021-01-08,이탈리아,벨기에
5419,신선핑거루트,2021-01-08,태국,태국
5420,신선 갈랑갈,2021-01-08,태국,태국
5421,죽순,2021-01-08,태국,태국
5422,레몬그래스,2021-01-08,태국,태국
5423,아스파라거스(5KG),2021-01-08,페루,페루
5424,바나나 꽃,2021-01-08,태국,태국
5425,바나나,2021-01-08,베트남,베트남
5426,고수씨,2021-01-08,인도,인도
5427,커피원두,2021-01-08,콜롬비아,콜롬비아
5428,커피원두,2021-01-08,콜롬비아,콜롬비아
5429,호라산 밀,2021-01-08,캐나다,캐나다
5430,기장,2021-01-08,호주,호주
5431,참깨,2021-01-08,나이지리아,베트남
5432,포도,2021-01-08,페루,페루
5433,커피원두,2021-01-08,브라질,브라질
5434,체리,2021-01-08,뉴질랜드,뉴질랜드
5435,망고,2021-01-08,태국,태국
5436,망고,2021-01-08,태국,태국
5437,포도,2021-01-08,페루,페루
5438,포도,2021-01-08,페루,페루
5439,망고,2021-01-08,태국,태국
5440,맥아,2021-01-08,독일,독일
5441,아스파라거스,2021-01-08,태국,태국
5442,바나나,2021-01-08,에콰도르,에콰도르
5443,백출,2021-01-08,중국,중국
5444,신선양배추,2021-01-08,중국,중국
5445,커피원두,2021-01-08,콜롬비아,콜롬비아
5446,산초,2021-01-08,중국,중국
5447,신선당근,2021-01-08,중국,중국
5448,루이보스,2021-01-08,남아프리카 공화국,남아프리카 공화국
5449,지실,2021-01-08,중국,중국
5450,"바나나(13KG,2020.12.16)",2021-01-08,베트남,베트남
5451,건조 무,2021-01-08,중국,중국
5452,포도,2021-01-08,페루,페루
5453,고추씨(15kg),2021-01-08,인도,베트남
5454,헤즐너트,2021-01-08,터키,터키
