,제품명(한글),수입일자,제조국,수출국
7570,석류,2020-12-28,미국,미국
7571,석류,2020-12-28,미국,미국
7572,신선당근,2020-12-28,중국,중국
7573,신선당근,2020-12-28,중국,중국
7574,조,2020-12-28,중국,중국
7575,기장,2020-12-28,중국,중국
7576,아보카도,2020-12-28,칠레,칠레
7577,냉동홍고추,2020-12-28,중국,중국
7578,신선브로콜리,2020-12-28,중국,중국
7579,브로콜리,2020-12-28,중국,중국
7580,신선브로콜리,2020-12-28,중국,중국
7581,신선브로콜리,2020-12-28,중국,중국
7582,망고,2020-12-28,태국,태국
7583,망고,2020-12-28,태국,태국
7584,포도,2020-12-28,칠레,칠레
7585,백후추,2020-12-28,베트남,베트남
7586,신선우엉,2020-12-28,중국,중국
7587,신선브로콜리,2020-12-28,중국,중국
7588,신선당근,2020-12-28,중국,중국
7589,신선브로콜리,2020-12-28,중국,중국
7590,건표고버섯,2020-12-28,중국,중국
7591,신선당근,2020-12-28,중국,중국
7592,신선브로콜리,2020-12-28,중국,중국
7593,망고,2020-12-28,태국,태국
7594,커피원두,2020-12-28,콜롬비아,콜롬비아
7595,밤,2020-12-28,중국,중국
7596,아보카도,2020-12-28,멕시코,멕시코
7597,파인애플 (12KG),2020-12-28,필리핀,필리핀
7598,바나나,2020-12-28,필리핀,필리핀
7599,신선대파,2020-12-28,중국,중국
7600,파인애플(15KG),2020-12-28,필리핀,필리핀
7601,망고,2020-12-28,태국,태국
7602,망고,2020-12-28,태국,태국
7603,신선브로콜리,2020-12-28,중국,중국
7604,카르다몸,2020-12-28,과테말라,싱가포르
7605,신선양파,2020-12-28,중국,중국
7606,당근,2020-12-28,중국,중국
7607,커피원두,2020-12-28,브라질,브라질
7608,신선우엉,2020-12-28,중국,중국
7609,바나나,2020-12-28,콜롬비아,콜롬비아
7610,자몽,2020-12-28,미국,미국
7611,포도,2020-12-28,페루,페루
7612,아보카도,2020-12-28,칠레,칠레
7613,신선대파,2020-12-28,중국,중국
7614,신선당근,2020-12-28,중국,중국
7615,체리,2020-12-28,칠레,칠레
7616,신선당근,2020-12-28,중국,중국
7617,신선당근,2020-12-28,중국,중국
7618,"커피원두(씨앗,건조)",2020-12-28,브라질,캐나다
7619,포도,2020-12-28,미국,미국
7620,블루베리,2020-12-28,칠레,칠레
7621,커피원두,2020-12-28,콜롬비아,캐나다
7622,커피원두,2020-12-28,과테말라,캐나다
7623,포도,2020-12-28,미국,미국
7624,포도,2020-12-28,미국,미국
7625,블루베리,2020-12-28,칠레,칠레
7626,포도,2020-12-28,미국,미국
7627,잔톡실룸 분게아눔(12KG),2020-12-28,중국,중국
7628,망고,2020-12-28,태국,태국
7629,완두콩,2020-12-28,미국,미국
7630,블루베리,2020-12-28,칠레,칠레
7631,레몬,2020-12-28,미국,미국
7632,호두,2020-12-28,미국,미국
7633,블루베리,2020-12-28,칠레,칠레
7634,블루베리,2020-12-28,칠레,칠레
7635,블루베리,2020-12-28,칠레,칠레
7636,신선양파,2020-12-28,중국,중국
7637,냉동부추,2020-12-28,중국,중국
7638,냉동대파,2020-12-28,중국,중국
7639,브로콜리,2020-12-28,중국,중국
7640,오렌지,2020-12-28,미국,미국
7641,포도,2020-12-28,미국,미국
7642,망고,2020-12-28,태국,태국
7643,냉동대파,2020-12-28,중국,중국
7644,망고 6kg,2020-12-28,필리핀,필리핀
7645,포도,2020-12-28,미국,미국
7646,포도,2020-12-28,미국,미국
7647,바나나,2020-12-28,필리핀,필리핀
7648,석류,2020-12-28,미국,미국
7649,커피생두,2020-12-28,콜롬비아,콜롬비아
7650,석류,2020-12-28,미국,미국
7651,포도,2020-12-28,미국,미국
7652,포도,2020-12-28,미국,미국
7653,파인애플,2020-12-28,인도네시아,인도네시아
7654,오렌지,2020-12-28,미국,미국
7655,자몽,2020-12-28,미국,미국
7656,커피원두,2020-12-28,콜롬비아,콜롬비아
7657,포도,2020-12-28,미국,미국
7658,포도,2020-12-28,미국,미국
7659,바나나,2020-12-28,필리핀,필리핀
7660,포도,2020-12-28,미국,미국
7661,석류,2020-12-28,미국,미국
7662,망고,2020-12-28,태국,태국
7663,포도,2020-12-28,미국,미국
7664,망고,2020-12-28,태국,태국
7665,포도(8.6kgs),2020-12-28,미국,미국
7666,망고,2020-12-28,태국,태국
7667,기장,2020-12-28,미국,미국
7668,망고 6kg,2020-12-28,필리핀,필리핀
7669,냉동단호박,2020-12-28,중국,중국
7670,들깨,2020-12-28,중국,중국
7671,냉동홍고추,2020-12-28,중국,중국
7672,신선대파,2020-12-28,중국,중국
7673,바나나,2020-12-28,베트남,베트남
7674,커피원두,2020-12-28,콜롬비아,콜롬비아
7675,커피생두,2020-12-28,브라질,브라질
7676,오렌지,2020-12-28,미국,미국
7677,커피생두,2020-12-28,콜롬비아,콜롬비아
7678,커피생두,2020-12-28,브라질,브라질
7679,포도,2020-12-28,미국,미국
7680,체리,2020-12-28,칠레,칠레
7681,체리,2020-12-28,칠레,칠레
7682,곶감,2020-12-28,중국,중국
7683,포도,2020-12-28,미국,미국
7684,건표고버섯(13KG),2020-12-28,중국,중국
7685,포도 (8.6KG),2020-12-28,미국,미국
7686,석류,2020-12-28,미국,미국
7687,석류,2020-12-28,미국,미국
7688,포도,2020-12-28,미국,미국
7689,포도,2020-12-28,미국,미국
7690,냉동 대파 9KG,2020-12-28,중국,중국
7691,파쇄옥수수,2020-12-28,인도,인도
7692,냉동당근,2020-12-28,중국,중국
7693,냉동 단호박,2020-12-28,중국,중국
7694,냉동잣,2020-12-28,중국,중국
