,제품명(한글),수입일자,제조국,수출국
669,아몬드,2021-02-03,미국,미국
670,알땅콩,2021-02-03,중국,중국
671,아스파라거스(6KG),2021-02-03,태국,태국
672,아스파라거스(6KG),2021-02-03,태국,태국
673,바실,2021-02-03,태국,태국
674,송로버섯,2021-02-03,이탈리아,이탈리아
675,아스파라거스,2021-02-03,태국,태국
676,아스파라거스,2021-02-03,태국,태국
677,레몬그라스,2021-02-03,태국,태국
678,갈랑가,2021-02-03,태국,태국
679,샬롯,2021-02-03,태국,태국
680,바나나 꽃,2021-02-03,태국,태국
681,신선송로버섯,2021-02-03,이탈리아,이탈리아
682,핑거루트,2021-02-03,태국,태국
683,핑거루트,2021-02-03,태국,태국
684,샬롯,2021-02-03,태국,태국
685,갈랑갈,2021-02-03,태국,태국
686,신선송로버섯,2021-02-03,프랑스,프랑스
687,아몬드,2021-02-03,미국,미국
688,표고버섯,2021-02-03,중국,중국
689,아몬드,2021-02-03,미국,미국
690,호두,2021-02-03,미국,미국
691,신선핑거루트,2021-02-03,태국,태국
692,망고,2021-02-03,태국,태국
693,망고,2021-02-03,태국,태국
694,망고,2021-02-03,태국,태국
695,망고,2021-02-03,태국,태국
696,망고,2021-02-03,태국,태국
697,망고,2021-02-03,태국,태국
698,파인애플,2021-02-03,필리핀,필리핀
699,"레몬그라스(줄기,신선)",2021-02-03,태국,태국
700,샬롯,2021-02-03,중국,중국
701,아몬드,2021-02-03,미국,미국
702,건고추,2021-02-03,중국,중국
703,아스파라거스,2021-02-03,태국,태국
704,아스파라거스,2021-02-03,멕시코,미국
705,숙주나물,2021-02-03,중국,중국
706,커피원두,2021-02-03,콜롬비아,콜롬비아
707,파인애플,2021-02-03,필리핀,필리핀
708,체리,2021-02-03,칠레,칠레
709,커피원두,2021-02-03,베트남,베트남
710,망고,2021-02-03,태국,태국
711,망고,2021-02-03,태국,태국
712,망고,2021-02-03,태국,태국
713,참깨,2021-02-03,중국,중국
714,냉동홍고추,2021-02-03,중국,중국
715,망고,2021-02-03,태국,태국
716,망고,2021-02-03,태국,태국
717,망고,2021-02-03,태국,태국
718,카카오빈,2021-02-03,베트남,베트남
719,신선더덕,2021-02-03,중국,중국
720,커피원두,2021-02-03,과테말라,과테말라
721,로부스타커피생두,2021-02-03,베트남,베트남
722,망고,2021-02-03,태국,태국
723,망고,2021-02-03,페루,페루
724,커피원두,2021-02-03,베트남,베트남
725,냉동당근,2021-02-03,중국,중국
726,냉동밤,2021-02-03,중국,중국
727,냉동단호박,2021-02-03,중국,중국
728,냉동양파,2021-02-03,중국,중국
729,냉동알밤,2021-02-03,중국,중국
730,건표고버섯줄기,2021-02-03,중국,중국
731,냉동 단호박,2021-02-03,중국,중국
732,냉동 양파,2021-02-03,중국,중국
733,냉동토란줄기,2021-02-03,베트남,베트남
734,냉동양파,2021-02-03,중국,중국
735,냉동양송이슬라이스,2021-02-03,중국,중국
736,백목이버섯,2021-02-03,중국,중국
737,냉동단호박,2021-02-03,중국,중국
738,해피바닐라 바닐라빈,2021-02-03,파푸아뉴기니,파푸아뉴기니
739,냉동블루베리,2021-02-03,미국,미국
740,냉동블루베리,2021-02-03,미국,미국
741,냉동 근대,2021-02-03,중국,중국
742,마카다미아,2021-02-03,호주,호주
743,냉동대파(15KG),2021-02-03,중국,중국
744,호두,2021-02-03,미국,미국
745,아몬드,2021-02-03,미국,미국
746,아몬드,2021-02-03,미국,미국
747,냉동홍고추,2021-02-03,중국,중국
748,냉동청양고추,2021-02-03,중국,중국
749,냉동풋콩,2021-02-03,중국,중국
750,냉동 크랜베리,2021-02-03,미국,미국
751,호두,2021-02-03,칠레,칠레
752,백삼,2021-02-03,대한민국,중국
753,건표고버섯줄기,2021-02-03,중국,중국
754,커피원두,2021-02-03,브라질,브라질
755,아스파라거스,2021-02-03,멕시코,미국
756,망고,2021-02-03,페루,페루
757,냉동홍고추,2021-02-03,중국,중국
758,냉동홍고추,2021-02-03,중국,중국
759,냉동홍고추,2021-02-03,중국,중국
760,냉동편마늘,2021-02-03,중국,중국
761,옥수수,2021-02-03,브라질,브라질
762,황기(30KG),2021-02-03,중국,중국
763,쇠무릎(우슬)(10.8KG),2021-02-03,중국,중국
764,유기농 대두,2021-02-03,러시아,러시아
765,호박씨,2021-02-03,중국,중국
766,건보리순,2021-02-03,중국,중국
767,양상추,2021-02-03,대만,대만
768,깐호두,2021-02-03,미국,미국
769,갈근(칡),2021-02-03,중국,중국
770,참깨,2021-02-03,중국,중국
771,콩나물,2021-02-03,중국,중국
772,커피원두,2021-02-03,콜롬비아,콜롬비아
773,신선양파,2021-02-03,중국,중국
774,케냐 골드락마사이 커피,2021-02-03,케냐,케냐
775,망고,2021-02-03,태국,태국
776,팥,2021-02-03,중국,중국
777,더덕,2021-02-03,중국,중국
778,건다래순,2021-02-03,중국,중국
779,곤드레,2021-02-03,중국,중국
780,아몬드,2021-02-03,미국,미국
781,호두,2021-02-03,미국,미국
782,커피원두,2021-02-03,파푸아뉴기니,파푸아뉴기니
783,활북방산개구리,2021-02-03,중국,중국
784,지황,2021-02-03,중국,중국
785,건여주,2021-02-03,중국,중국
786,건 무청,2021-02-03,중국,중국
787,파인애플 (12KG),2021-02-03,필리핀,필리핀
788,냉동고추,2021-02-03,중국,중국
