,제품명(한글),수입일자,제조국,수출국
8320,커피생두,2020-12-22,브라질,브라질
8321,커피 생두,2020-12-22,브라질,브라질
8322,마늘쫑,2020-12-22,중국,중국
8323,깐도라지,2020-12-22,중국,중국
8324,자몽,2020-12-22,이스라엘,이스라엘
8325,블루베리,2020-12-22,칠레,칠레
8326,신선송로버섯,2020-12-22,중국,중국
8327,망고,2020-12-22,태국,태국
8328,체리,2020-12-22,칠레,칠레
8329,코스타리카 커피원두,2020-12-22,코스타리카,코스타리카
8330,자몽,2020-12-22,이스라엘,이스라엘
8331,신선당근,2020-12-22,중국,중국
8332,깐도라지,2020-12-22,중국,중국
8333,깐도라지,2020-12-22,중국,중국
8334,신선깐도라지,2020-12-22,중국,중국
8335,깐도라지,2020-12-22,중국,중국
8336,신선브로콜리,2020-12-22,중국,중국
8337,커피 생두,2020-12-22,브라질,브라질
8338,숙지황,2020-12-22,중국,중국
8339,천궁,2020-12-22,중국,중국
8340,양배추,2020-12-22,중국,중국
8341,깐도라지,2020-12-22,중국,중국
8342,깐도라지,2020-12-22,중국,중국
8343,체리,2020-12-22,칠레,칠레
8344,체리,2020-12-22,칠레,칠레
8345,체리,2020-12-22,칠레,칠레
8346,체리,2020-12-22,칠레,칠레
8347,체리,2020-12-22,칠레,칠레
8348,깐녹두,2020-12-22,중국,중국
8349,아스파라거스(5KG),2020-12-22,페루,페루
8350,체리,2020-12-22,칠레,칠레
8351,체리,2020-12-22,칠레,칠레
8352,체리,2020-12-22,칠레,칠레
8353,용과,2020-12-22,베트남,베트남
8354,캐슈넛,2020-12-22,베트남,베트남
8355,신선당근,2020-12-22,중국,중국
8356,적맥,2020-12-22,미국,미국
8357,백맥,2020-12-22,미국,미국
8358,특맥,2020-12-22,미국,미국
8359,특맥,2020-12-22,미국,미국
8360,소맥,2020-12-22,미국,미국
8361,소맥,2020-12-22,미국,미국
8362,소맥,2020-12-22,미국,미국
8363,냉동고추,2020-12-22,중국,중국
8364,소맥,2020-12-22,미국,미국
8365,소맥,2020-12-22,미국,미국
8366,소맥,2020-12-22,미국,미국
8367,건구기자,2020-12-22,중국,중국
8368,냉동홍고추,2020-12-22,중국,중국
8369,강낭콩,2020-12-22,중국,중국
8370,건토란줄기,2020-12-22,미얀마,미얀마
8371,냉동홍고추,2020-12-22,중국,중국
8372,냉동홍고추,2020-12-22,중국,중국
8373,냉동홍고추,2020-12-22,중국,중국
8374,냉동홍고추,2020-12-22,중국,중국
8375,참깨,2020-12-22,인도,인도
8376,브로콜리,2020-12-22,중국,중국
8377,호박씨,2020-12-22,중국,중국
8378,리크,2020-12-22,벨기에,벨기에
8379,녹두,2020-12-22,페루,페루
8380,적채,2020-12-22,중국,중국
8381,마른고사리,2020-12-22,중국,중국
8382,신선양파,2020-12-22,중국,중국
8383,양배추,2020-12-22,중국,중국
8384,마늘쫑(8KG),2020-12-22,중국,중국
8385,현미(단립종 혼합),2020-12-22,중국,홍콩
8386,아스파라거스,2020-12-22,태국,태국
8387,아스파라거스,2020-12-22,태국,태국
8388,아스파라거스,2020-12-22,태국,태국
8389,체리,2020-12-22,칠레,칠레
8390,망고,2020-12-22,페루,페루
8391,곶감,2020-12-22,중국,중국
8392,건라임잎,2020-12-22,태국,태국
8393,체리,2020-12-22,칠레,칠레
8394,판다누스잎,2020-12-22,태국,태국
8395,레몬그래스,2020-12-22,태국,태국
8396,"숙지황(뿌리,건조)",2020-12-22,중국,중국
8397,천궁,2020-12-22,중국,중국
8398,건조 양파,2020-12-22,중국,중국
8399,마늘쫑,2020-12-22,중국,중국
8400,신선당근,2020-12-22,중국,중국
8401,곶감,2020-12-22,중국,중국
8402,서리태,2020-12-22,중국,중국
8403,스틱 계피,2020-12-22,베트남,베트남
8404,아스파라거스,2020-12-22,태국,태국
8405,앤다이브(프리셰),2020-12-22,스페인,벨기에
8406,레몬그라스,2020-12-22,태국,태국
8407,핑거루트,2020-12-22,태국,태국
8408,갈랑가 갈랑갈,2020-12-22,태국,태국
8409,홀리 바실,2020-12-22,태국,태국
8410,커피원두,2020-12-22,브라질,브라질
8411,신선우엉,2020-12-22,중국,중국
8412,건조능이버섯,2020-12-22,중국,중국
8413,냉동홍고추,2020-12-22,중국,중국
8414,블루베리,2020-12-22,칠레,칠레
8415,블루베리,2020-12-22,칠레,칠레
8416,포도,2020-12-22,미국,미국
8417,깐녹두,2020-12-22,중국,중국
8418,천궁(24KG),2020-12-22,중국,중국
8419,인진(30KG),2020-12-22,중국,중국
8420,냉동배추,2020-12-22,중국,중국
8421,건조능이,2020-12-22,중국,중국
8422,냉동 브로컬리,2020-12-22,중국,중국
8423,기타형태의 흑삼,2020-12-22,대한민국,중국
8424,홍삼직삼,2020-12-22,대한민국,중국
8425,커피 생두,2020-12-22,콜롬비아,콜롬비아
8426,냉동복숭아(황도),2020-12-22,중국,중국
8427,냉동 무청시래기,2020-12-22,중국,중국
8428,냉동 근대,2020-12-22,중국,중국
8429,냉동 시금치,2020-12-22,중국,중국
8430,냉동능이버섯,2020-12-22,중국,중국
8431,냉동당근,2020-12-22,중국,중국
8432,냉동토란,2020-12-22,베트남,베트남
8433,냉동목별,2020-12-22,베트남,베트남
8434,건목이버섯 (후레이크),2020-12-22,중국,중국
8435,건곰보버섯 (모렐),2020-12-22,중국,중국
8436,건 그물버섯,2020-12-22,중국,중국
8437,커클랜드 시그니춰 통후추,2020-12-22,베트남,미국
8438,냉동능이버섯,2020-12-22,중국,중국
8439,호두,2020-12-22,미국,미국
8440,호두,2020-12-22,미국,미국
8441,냉동연근,2020-12-22,중국,중국
8442,냉동 라임,2020-12-22,베트남,베트남
8443,냉동바나나,2020-12-22,베트남,베트남
8444,커피생두,2020-12-22,베트남,베트남
8445,냉동생강,2020-12-22,중국,중국
8446,냉동 청양고추,2020-12-22,중국,중국
8447,마카다미아,2020-12-22,호주,호주
8448,코리안더 홀,2020-12-22,인도,인도
8449,냉동목이버섯,2020-12-22,중국,중국
8450,아몬드,2020-12-22,미국,미국
8451,아몬드슬라이스,2020-12-22,미국,미국
8452,아몬드,2020-12-22,미국,미국
8453,아몬드,2020-12-22,미국,미국
8454,건표고버섯PR(압착표고버섯),2020-12-22,중국,중국
8455,말린샬롯,2020-12-22,베트남,베트남
8456,건표고갓후레이크,2020-12-22,중국,중국
8457,건표고버섯PR(압착표고버섯),2020-12-22,중국,중국
8458,대추야자,2020-12-22,이스라엘,이스라엘
8459,아몬드,2020-12-22,스페인,스페인
8460,냉동부추,2020-12-22,중국,중국
8461,블루베리,2020-12-22,미국,미국
8462,대두,2020-12-22,미국,미국
8463,커피 생두,2020-12-22,브라질,브라질
8464,바나나,2020-12-22,에콰도르,에콰도르
8465,신선생강,2020-12-22,중국,중국
8466,커피원두,2020-12-22,니카라과,니카라과
8467,방울양배추,2020-12-22,벨기에,벨기에
8468,방울양배추,2020-12-22,벨기에,벨기에
8469,냉동다이스양파,2020-12-22,중국,중국
8470,들깨,2020-12-22,중국,중국
8471,콜롬비아  커피원두,2020-12-22,콜롬비아,콜롬비아
8472,냉동홍고추,2020-12-22,중국,중국
8473,냉동고추,2020-12-22,중국,중국
8474,커피원두,2020-12-22,브라질,브라질
8475,유기농바나나,2020-12-22,페루,페루
8476,냉동홍고추,2020-12-22,중국,중국
8477,녹두,2020-12-22,페루,페루
8478,냉동고추,2020-12-22,중국,중국
8479,냉동홍고추,2020-12-22,중국,중국
8480,내츄럴 슬라이스 아몬드,2020-12-22,미국,미국
8481,냉동홍고추,2020-12-22,중국,중국
8482,콜롬비아  커피원두,2020-12-22,콜롬비아,콜롬비아
8483,갈근(30KG),2020-12-22,중국,중국
