,제품명(한글),수입일자,제조국,수출국
8090,콩나물콩,2020-12-23,중국,중국
8091,체리,2020-12-23,칠레,칠레
8092,망고,2020-12-23,태국,태국
8093,커피 생두,2020-12-23,브라질,브라질
8094,아스파라거스 (7KG),2020-12-23,태국,태국
8095,"레몬그라스(줄기,신선)",2020-12-23,태국,태국
8096,들깨,2020-12-23,중국,중국
8097,아스파라거스,2020-12-23,태국,태국
8098,아스파라거스,2020-12-23,태국,태국
8099,망고,2020-12-23,페루,페루
8100,레몬그라스,2020-12-23,태국,태국
8101,커피원두,2020-12-23,인도,싱가포르
8102,블루베리,2020-12-23,칠레,칠레
8103,냉동홍고추,2020-12-23,중국,중국
8104,냉동홍고추,2020-12-23,중국,중국
8105,옥수수,2020-12-23,호주,호주
8106,현미(장립종 혼합),2020-12-23,베트남,베트남
8107,신선양파,2020-12-23,중국,중국
8108,커피 생두,2020-12-23,에티오피아,에티오피아
8109,커피 생두,2020-12-23,에티오피아,에티오피아
8110,콩나물콩,2020-12-23,미국,미국
8111,냉동배추,2020-12-23,중국,중국
8112,냉동깐밤,2020-12-23,중국,중국
8113,냉동대파,2020-12-23,중국,중국
8114,코리앤더씨드,2020-12-23,인도,인도
8115,큐민씨드,2020-12-23,인도,인도
8116,커피 생두,2020-12-23,케냐,케냐
8117,냉동 열무,2020-12-23,중국,중국
8118,냉동 열무,2020-12-23,중국,중국
8119,냉동 열무,2020-12-23,중국,중국
8120,냉동 무청시래기,2020-12-23,중국,중국
8121,냉동대파,2020-12-23,중국,중국
8122,냉동 연근,2020-12-23,중국,중국
8123,흑후추,2020-12-23,말레이시아,말레이시아
8124,여주,2020-12-23,베트남,베트남
8125,냉동풋콩,2020-12-23,중국,중국
8126,냉동 무,2020-12-23,중국,중국
8127,냉동배추,2020-12-23,중국,중국
8128,캐슈넛,2020-12-23,인도네시아,인도네시아
8129,냉동배추,2020-12-23,중국,중국
8130,냉동딸기,2020-12-23,중국,중국
8131,냉동 양파,2020-12-23,중국,중국
8132,냉동마늘,2020-12-23,중국,중국
8133,냉동단호박,2020-12-23,베트남,베트남
8134,아몬드,2020-12-23,미국,미국
8135,아몬드,2020-12-23,미국,미국
8136,아몬드,2020-12-23,미국,미국
8137,캐슈,2020-12-23,베트남,베트남
8138,해바라기씨,2020-12-23,미국,미국
8139,냉동 얼갈이,2020-12-23,중국,중국
8140,건 파 3호,2020-12-23,중국,중국
8141,압축표고버섯 15mm,2020-12-23,중국,중국
8142,건조링홍고추후레이크,2020-12-23,중국,중국
8143,냉동우엉채,2020-12-23,중국,중국
8144,냉동 당근,2020-12-23,중국,중국
8145,커클랜드 시그니춰 블루베리,2020-12-23,칠레,칠레
8146,대추야자 1kg,2020-12-23,아랍에미리트,아랍에미리트
8147,냉동 브로컬리,2020-12-23,벨기에,벨기에
8148,냉동고추,2020-12-23,중국,중국
8149,냉동홍고추,2020-12-23,중국,중국
8150,체리,2020-12-23,칠레,칠레
8151,커피원두,2020-12-23,베트남,베트남
8152,냉동고추,2020-12-23,중국,중국
8153,바나나,2020-12-23,멕시코,멕시코
8154,커피생두,2020-12-23,에티오피아,에티오피아
8155,숙주나물,2020-12-23,중국,중국
8156,냉동홍고추,2020-12-23,중국,중국
8157,커피원두,2020-12-23,예멘,예멘
8158,커피원두,2020-12-23,예멘,예멘
8159,"복령(균핵,건조)",2020-12-23,중국,중국
8160,코코넛,2020-12-23,태국,태국
8161,쿨란트로,2020-12-23,태국,태국
8162,건생강,2020-12-23,중국,중국
8163,커피생두,2020-12-23,과테말라,과테말라
8164,갈랑가(10 KG),2020-12-23,태국,태국
8165,앤다이브(프리셰),2020-12-23,스페인,벨기에
8166,세이지,2020-12-23,이스라엘,이스라엘
8167,계피,2020-12-23,중국,중국
8168,커피원두,2020-12-23,콜롬비아,콜롬비아
8169,신선양배추,2020-12-23,중국,중국
8170,자몽,2020-12-23,미국,미국
8171,감자,2020-12-23,미국,미국
8172,호두,2020-12-23,미국,미국
8173,커피생두,2020-12-23,브라질,브라질
8174,신선무,2020-12-23,중국,중국
