,제품명(한글),수입일자,제조국,수출국
297,무말랭이,2021-02-04,중국,중국
298,포도,2021-02-04,페루,페루
299,신선양파,2021-02-04,중국,중국
300,아보카도,2021-02-04,멕시코,멕시코
301,아보카도,2021-02-04,멕시코,멕시코
302,포도,2021-02-04,칠레,칠레
303,망고,2021-02-04,베트남,베트남
304,밤,2021-02-04,중국,중국
305,깐양파,2021-02-04,중국,중국
306,"바나나(13KG,2021.01.11)",2021-02-04,필리핀,필리핀
307,옥수수,2021-02-04,브라질,브라질
308,옥수수,2021-02-04,브라질,브라질
309,"바나나(13KG,2021.01.11)",2021-02-04,필리핀,필리핀
310,"바나나(13KG,2021.01.18)",2021-02-04,필리핀,필리핀
311,"바나나(13KG,2021.01.18)",2021-02-04,필리핀,필리핀
312,신선양파,2021-02-04,중국,중국
313,신선우엉,2021-02-04,중국,중국
314,우엉,2021-02-04,중국,중국
315,"포도(열매,신선)",2021-02-04,페루,페루
316,리마콩,2021-02-04,미얀마,미얀마
317,레몬그라스,2021-02-04,베트남,베트남
318,베트남 로부스타 커피,2021-02-04,베트남,베트남
319,자몽,2021-02-04,미국,미국
320,망고,2021-02-04,태국,태국
321,망고,2021-02-04,태국,태국
322,페루커피원두,2021-02-04,페루,페루
323,아스파라거스,2021-02-04,멕시코,미국
324,샬롯,2021-02-04,태국,태국
325,갈랑갈,2021-02-04,태국,태국
326,송로버섯,2021-02-04,이탈리아,이탈리아
327,포도,2021-02-04,칠레,칠레
328,포도,2021-02-04,페루,페루
329,포도,2021-02-04,페루,페루
330,포도,2021-02-04,페루,페루
331,포도,2021-02-04,페루,페루
332,바나나,2021-02-04,콜롬비아,콜롬비아
333,체리,2021-02-04,칠레,칠레
334,깐도라지,2021-02-04,중국,중국
335,표고버섯,2021-02-04,중국,중국
336,무말랭이,2021-02-04,중국,중국
337,신선생강,2021-02-04,중국,중국
338,신선당근,2021-02-04,중국,중국
339,신선양파,2021-02-04,중국,중국
340,건대추,2021-02-04,중국,중국
341,신선양파,2021-02-04,중국,중국
342,서리태,2021-02-04,중국,중국
343,커피 생두,2021-02-04,파나마,파나마
344,냉동고추,2021-02-04,중국,중국
345,"파인애플(12KG,2021.01.20)",2021-02-04,필리핀,필리핀
346,"파인애플(12KG,2021.01.20)",2021-02-04,필리핀,필리핀
347,"바나나(13KG,2021.01.18)",2021-02-04,필리핀,필리핀
348,"용과(RED, 3KG)",2021-02-04,베트남,베트남
349,"용과(WHITE, 5KG)",2021-02-04,베트남,베트남
350,건 목이버섯,2021-02-04,중국,중국
351,밤,2021-02-04,중국,중국
352,커피 생두,2021-02-04,브라질,브라질
353,고추씨,2021-02-04,중국,중국
354,망고,2021-02-04,태국,태국
355,망고,2021-02-04,태국,태국
356,망고,2021-02-04,태국,태국
357,망고,2021-02-04,태국,태국
358,망고,2021-02-04,태국,태국
359,오렌지,2021-02-04,미국,미국
360,건동충하초밀리타리스,2021-02-04,중국,중국
361,신선당근,2021-02-04,중국,중국
362,냉동다이스양파,2021-02-04,중국,중국
363,"파인애플(12KG,2021.01.20)",2021-02-04,필리핀,필리핀
364,블루베리(312g),2021-02-04,칠레,칠레
365,포도,2021-02-04,페루,페루
366,포도,2021-02-04,페루,페루
367,포도,2021-02-04,페루,페루
368,포도,2021-02-04,페루,페루
369,하이비 아스파라거스 (5KG),2021-02-04,태국,태국
370,바나나 꽃,2021-02-04,태국,태국
371,아스파라거스,2021-02-04,멕시코,미국
372,핑거루트,2021-02-04,태국,태국
373,샬롯,2021-02-04,태국,태국
374,갈랑갈,2021-02-04,태국,태국
375,아스파라거스,2021-02-04,태국,태국
376,"두리안(열매,신선)",2021-02-04,태국,태국
377,아스파라거스,2021-02-04,태국,태국
378,두리안,2021-02-04,태국,태국
379,쪽파,2021-02-04,태국,태국
380,건송로버섯,2021-02-04,중국,중국
381,신선송로버섯,2021-02-04,중국,중국
382,두리안,2021-02-04,태국,태국
383,신선양파,2021-02-04,중국,중국
384,신선양파,2021-02-04,중국,중국
385,냉동홍고추,2021-02-04,중국,중국
386,냉동홍고추,2021-02-04,중국,중국
387,커피원두,2021-02-04,콜롬비아,콜롬비아
388,커피원두,2021-02-04,케냐,케냐
389,커피원두,2021-02-04,케냐,케냐
390,커피 생두,2021-02-04,브라질,브라질
391,커피 생두,2021-02-04,브라질,브라질
392,반건조무화과,2021-02-04,터키,터키
393,체리,2021-02-04,칠레,칠레
394,체리,2021-02-04,칠레,칠레
395,아보카도,2021-02-04,멕시코,멕시코
396,바나나,2021-02-04,베트남,베트남
397,바나나,2021-02-04,콜롬비아,콜롬비아
398,알땅콩(25kg),2021-02-04,중국,중국
399,신선 표고버섯,2021-02-04,중국,중국
400,깐도라지,2021-02-04,중국,중국
401,녹두,2021-02-04,미얀마,미얀마
402,신선표고버섯,2021-02-04,중국,중국
403,파인애플 (12KG),2021-02-04,필리핀,필리핀
404,육두구/36KG,2021-02-04,인도네시아,인도네시아
405,냉동홍고추,2021-02-04,중국,중국
406,냉동홍고추,2021-02-04,중국,중국
407,냉동홍고추,2021-02-04,중국,중국
408,냉동고추,2021-02-04,중국,중국
409,유기농바나나,2021-02-04,페루,페루
410,유기농바나나,2021-02-04,페루,페루
411,아보카도,2021-02-04,멕시코,멕시코
412,신선도라지,2021-02-04,중국,중국
413,건조 무,2021-02-04,중국,중국
414,신선우엉,2021-02-04,중국,중국
415,신선우엉,2021-02-04,중국,중국
416,망고,2021-02-04,페루,페루
417,콩나물콩,2021-02-04,중국,중국
418,오렌지,2021-02-04,스페인,스페인
419,강낭콩,2021-02-04,미국,캐나다
420,월계수잎,2021-02-04,터키,터키
421,콩나물콩,2021-02-04,미국,미국
422,커피 생두,2021-02-04,베트남,베트남
423,바나나,2021-02-04,에콰도르,에콰도르
424,망고,2021-02-04,태국,태국
425,망고,2021-02-04,태국,태국
426,포도,2021-02-04,칠레,칠레
427,신선송로버섯,2021-02-04,프랑스,프랑스
428,블루베리,2021-02-04,칠레,칠레
429,냉동홍고추,2021-02-04,중국,중국
430,옥수수,2021-02-04,미국,미국
431,양파,2021-02-04,일본,일본
432,블루베리 125G,2021-02-04,칠레,칠레
433,호라산밀,2021-02-04,터키,터키
434,냉동홍고추,2021-02-04,중국,중국
435,참깨,2021-02-04,중국,중국
436,양파,2021-02-04,일본,일본
437,양파,2021-02-04,일본,일본
438,블루베리,2021-02-04,칠레,칠레
439,냉동홍고추,2021-02-04,중국,중국
440,냉동홍고추,2021-02-04,중국,중국
441,냉동홍고추,2021-02-04,중국,중국
442,냉동홍고추,2021-02-04,중국,중국
443,생알땅콩,2021-02-04,중국,중국
444,냉동 홍고추,2021-02-04,중국,중국
445,백목이 버섯,2021-02-04,중국,중국
446,망고,2021-02-04,태국,태국
447,망고,2021-02-04,페루,페루
448,망고,2021-02-04,태국,태국
449,망고,2021-02-04,페루,페루
450,망고,2021-02-04,페루,페루
451,망고,2021-02-04,페루,페루
452,망고,2021-02-04,페루,페루
453,네이비 빈,2021-02-04,미국,캐나다
454,커피원두,2021-02-04,온두라스,온두라스
455,망고,2021-02-04,페루,페루
456,커피원두,2021-02-04,브라질,브라질
457,신선표고,2021-02-04,중국,중국
458,신선깐도라지,2021-02-04,중국,중국
459,깐도라지,2021-02-04,중국,중국
460,깐도라지,2021-02-04,중국,중국
461,건양파,2021-02-04,중국,중국
462,냉동양배추,2021-02-04,중국,중국
463,냉동당근,2021-02-04,중국,중국
464,냉동대파,2021-02-04,중국,중국
465,건고추,2021-02-04,중국,중국
466,냉동마늘,2021-02-04,중국,중국
467,냉동연근,2021-02-04,중국,중국
468,냉동호박,2021-02-04,중국,중국
469,냉동토란줄기,2021-02-04,베트남,베트남
470,냉동양파,2021-02-04,중국,중국
471,냉동연근,2021-02-04,중국,중국
472,더덕,2021-02-04,중국,중국
473,계피/15KG,2021-02-04,베트남,베트남
474,냉동부추,2021-02-04,중국,중국
475,냉동 청피망 10MM,2021-02-04,중국,중국
476,냉동딸기,2021-02-04,중국,중국
477,냉동 양파 10MM,2021-02-04,중국,중국
478,냉동 새송이버섯 10MM,2021-02-04,중국,중국
479,냉동대파,2021-02-04,중국,중국
480,냉동양파,2021-02-04,중국,중국
481,냉동 아욱,2021-02-04,중국,중국
482,냉동단호박,2021-02-04,베트남,베트남
483,냉동 시금치,2021-02-04,중국,중국
484,냉동당근,2021-02-04,중국,중국
485,냉동마늘,2021-02-04,중국,중국
486,해바라기씨,2021-02-04,불가리아,불가리아
487,냉동 대파,2021-02-04,중국,중국
488,냉동연근,2021-02-04,베트남,베트남
489,아몬드,2021-02-04,미국,미국
490,호두(탈각),2021-02-04,미국,미국
491,아몬드,2021-02-04,미국,미국
492,건조무화과(2kgx6봉),2021-02-04,터키,터키
493,냉동카사바,2021-02-04,베트남,베트남
494,캐슈넛,2021-02-04,베트남,베트남
495,냉동청경채,2021-02-04,중국,중국
496,냉동 얼갈이,2021-02-04,중국,중국
497,맥아,2021-02-04,벨기에,벨기에
498,맥아,2021-02-04,벨기에,벨기에
499,호두,2021-02-04,미국,미국
500,냉동부추,2021-02-04,중국,중국
501,건파,2021-02-04,중국,중국
502,냉동완두콩,2021-02-04,중국,중국
503,신선양파,2021-02-04,중국,중국
504,아스파라거스,2021-02-04,태국,태국
505,아스파라거스,2021-02-04,태국,태국
506,세이지,2021-02-04,이스라엘,이스라엘
507,망고,2021-02-04,베트남,베트남
508,건여주,2021-02-04,베트남,베트남
509,신선표고버섯,2021-02-04,중국,중국
510,깐도라지,2021-02-04,중국,중국
511,신선 표고버섯,2021-02-04,중국,중국
512,망고,2021-02-04,페루,페루
513,커피생두,2021-02-04,과테말라,과테말라
514,양배추,2021-02-04,중국,중국
515,냉동 깐밤,2021-02-04,중국,중국
516,신선파파야,2021-02-04,필리핀,필리핀
517,콩나물,2021-02-04,중국,중국
518,절계피,2021-02-04,베트남,베트남
519,검은깨,2021-02-04,중국,중국
520,신선도라지,2021-02-04,중국,중국
521,신선당근,2021-02-04,중국,중국
522,리마콩,2021-02-04,미얀마,미얀마
523,리마콩,2021-02-04,미얀마,미얀마
524,건고사리,2021-02-04,중국,중국
525,신선 표고버섯,2021-02-04,중국,중국
