,제품명(한글),수입일자,제조국,수출국
4657,오렌지,2021-01-13,미국,미국
4658,커피생두,2021-01-13,콜롬비아,콜롬비아
4659,망고,2021-01-13,페루,페루
4660,자몽,2021-01-13,미국,미국
4661,바나나,2021-01-13,콜롬비아,콜롬비아
4662,샬롯,2021-01-13,태국,태국
4663,건토란대,2021-01-13,미얀마,미얀마
4664,갈랑갈,2021-01-13,태국,태국
4665,레몬그라스,2021-01-13,태국,태국
4666,베트남커피원두,2021-01-13,베트남,베트남
4667,냉동홍고추,2021-01-13,중국,중국
4668,오렌지,2021-01-13,미국,미국
4669,냉동홍고추,2021-01-13,중국,중국
4670,곶감,2021-01-13,중국,중국
4671,양배추,2021-01-13,중국,중국
4672,냉동홍고추,2021-01-13,중국,중국
4673,건조대추야자,2021-01-13,이집트,이집트
4674,옥수수,2021-01-13,미국,미국
4675,호두,2021-01-13,미국,미국
4676,레몬그라스,2021-01-13,베트남,베트남
4677,판다누스잎,2021-01-13,베트남,베트남
4678,야자열매,2021-01-13,베트남,베트남
4679,신선당근,2021-01-13,중국,중국
4680,곶감,2021-01-13,중국,중국
4681,신선당근,2021-01-13,중국,중국
4682,냉동 포테이토얌,2021-01-13,베트남,베트남
4683,양배추,2021-01-13,중국,중국
4684,커피원두,2021-01-13,브라질,브라질
4685,캐슈,2021-01-13,인도,인도
4686,바나나,2021-01-13,필리핀,필리핀
4687,포도,2021-01-13,페루,페루
4688,포도,2021-01-13,페루,페루
4689,망고,2021-01-13,페루,페루
4690,파인애플,2021-01-13,필리핀,필리핀
4691,바나나,2021-01-13,인도네시아,인도네시아
4692,포도,2021-01-13,페루,페루
4693,포도,2021-01-13,페루,페루
4694,포도,2021-01-13,페루,페루
4695,포도,2021-01-13,페루,페루
4696,포도,2021-01-13,페루,페루
4697,커피생두,2021-01-13,콜롬비아,콜롬비아
4698,커피생두,2021-01-13,콜롬비아,콜롬비아
4699,오렌지,2021-01-13,미국,미국
4700,커피생두,2021-01-13,콜롬비아,콜롬비아
4701,커피원두,2021-01-13,브라질,브라질
4702,커피 생두,2021-01-13,브라질,브라질
4703,레몬,2021-01-13,미국,미국
4704,포도(7.3KG),2021-01-13,페루,페루
4705,신선양상추,2021-01-13,중국,중국
4706,포도,2021-01-13,페루,페루
4707,망고,2021-01-13,페루,페루
4708,망고,2021-01-13,태국,태국
4709,밀(씨앗),2021-01-13,호주,호주
4710,양배추,2021-01-13,중국,중국
4711,신선대파,2021-01-13,중국,중국
4712,냉동대파,2021-01-13,중국,중국
4713,냉동부추,2021-01-13,중국,중국
4714,신선브로콜리,2021-01-13,중국,중국
4715,신선브로콜리,2021-01-13,중국,중국
4716,적채,2021-01-13,중국,중국
4717,냉동대파,2021-01-13,중국,중국
4718,망고,2021-01-13,페루,페루
4719,샬롯,2021-01-13,태국,태국
4720,레몬그래스,2021-01-13,태국,태국
4721,아보카도,2021-01-13,멕시코,멕시코
4722,석류,2021-01-13,미국,미국
4723,신선코코넛,2021-01-13,베트남,베트남
4724,망고,2021-01-13,페루,페루
4725,마늘쫑(8KG),2021-01-13,중국,중국
4726,우엉,2021-01-13,중국,중국
4727,깐양대,2021-01-13,중국,중국
4728,깐도라지,2021-01-13,중국,중국
4729,브로콜리,2021-01-13,중국,중국
4730,신선깐도라지,2021-01-13,중국,중국
4731,커피 생두,2021-01-13,브라질,브라질
4732,커피 생두,2021-01-13,브라질,브라질
4733,신선 표고버섯,2021-01-13,중국,중국
4734,신선우엉,2021-01-13,중국,중국
4735,오렌지,2021-01-13,미국,미국
4736,레몬,2021-01-13,미국,미국
