,제품명(한글),수입일자,제조국,수출국
1529,신선양파,2021-01-29,중국,중국
1530,캐슈넛,2021-01-29,베트남,베트남
1531,바나나,2021-01-29,콜롬비아,콜롬비아
1532,블루베리,2021-01-29,칠레,칠레
1533,신선우엉,2021-01-29,중국,중국
1534,레몬그라스,2021-01-29,베트남,베트남
1535,야자열매,2021-01-29,베트남,베트남
1536,망고,2021-01-29,태국,태국
1537,망고,2021-01-29,태국,태국
1538,도토리,2021-01-29,중국,중국
1539,깐도라지,2021-01-29,중국,중국
1540,깐더덕,2021-01-29,중국,중국
1541,결명자,2021-01-29,중국,중국
1542,신선당근,2021-01-29,중국,중국
1543,건대추,2021-01-29,중국,중국
1544,건대추,2021-01-29,중국,중국
1545,건대추,2021-01-29,중국,중국
1546,신선브로콜리,2021-01-29,중국,중국
1547,깐우엉,2021-01-29,중국,중국
1548,망고,2021-01-29,페루,페루
1549,커피원두,2021-01-29,에티오피아,에티오피아
1550,햄프씨드,2021-01-29,캐나다,캐나다
1551,동부콩,2021-01-29,미얀마,미얀마
1552,블루베리,2021-01-29,칠레,칠레
1553,블루베리(125G),2021-01-29,칠레,칠레
1554,포도,2021-01-29,칠레,칠레
1555,메현미,2021-01-29,중국,중국
1556,신선대파,2021-01-29,중국,중국
1557,커피원두(Item : 25101),2021-01-29,콜롬비아,미국
1558,감초,2021-01-29,중국,중국
1559,"숙지황(뿌리,건조)",2021-01-29,중국,중국
1560,활개구리,2021-01-29,중국,중국
1561,냉동고추,2021-01-29,중국,중국
1562,냉동고추,2021-01-29,중국,중국
1563,유기농 바나나,2021-01-29,페루,페루
1564,냉동마늘,2021-01-29,중국,중국
1565,신선 표고버섯,2021-01-29,중국,중국
1566,밤,2021-01-29,중국,중국
1567,밤,2021-01-29,중국,중국
1568,신선양파,2021-01-29,중국,중국
1569,들깨,2021-01-29,중국,중국
1570,냉동마늘,2021-01-29,중국,중국
1571,참깨,2021-01-29,중국,중국
1572,쪽파,2021-01-29,태국,태국
1573,커피원두,2021-01-29,콜롬비아,콜롬비아
1574,호박씨,2021-01-29,중국,중국
1575,체리,2021-01-29,칠레,칠레
1576,쌀,2021-01-29,미국,미국
1577,옥수수,2021-01-29,브라질,브라질
1578,냉동홍고추,2021-01-29,중국,중국
1579,냉동마늘,2021-01-29,중국,중국
1580,냉동고추,2021-01-29,중국,중국
1581,참깨,2021-01-29,중국,중국
1582,건도라지,2021-01-29,중국,중국
1583,냉동고추,2021-01-29,중국,중국
1584,송로버섯,2021-01-29,이탈리아,이탈리아
1585,신선당근,2021-01-29,중국,중국
1586,블루베리,2021-01-29,칠레,칠레
1587,커피생두,2021-01-29,브라질,브라질
1588,망고,2021-01-29,태국,태국
1589,망고,2021-01-29,태국,태국
1590,신선마늘쫑,2021-01-29,중국,중국
1591,신선양파,2021-01-29,중국,중국
1592,신선양파,2021-01-29,중국,중국
1593,신선양파,2021-01-29,중국,중국
1594,"칡/갈근(뿌리,건조)",2021-01-29,중국,중국
1595,"잣(씨앗,냉동)",2021-01-29,중국,중국
1596,목이버섯 (10kg),2021-01-29,중국,중국
1597,망고,2021-01-29,태국,태국
1598,깐도라지,2021-01-29,중국,중국
1599,깐도라지,2021-01-29,중국,중국
1600,무,2021-01-29,중국,중국
1601,마른줄기상추,2021-01-29,중국,중국
1602,망고,2021-01-29,태국,태국
1603,신선우엉,2021-01-29,중국,중국
1604,신선 양파,2021-01-29,중국,중국
1605,깐양파,2021-01-29,중국,중국
1606,깐도라지,2021-01-29,중국,중국
1607,신선당근,2021-01-29,중국,중국
1608,하이비 아스파라거스 (5KG),2021-01-29,태국,태국
1609,망고,2021-01-29,페루,페루
1610,체리,2021-01-29,칠레,칠레
1611,포도,2021-01-29,페루,페루
1612,냉동알밤,2021-01-29,중국,중국
1613,페페로치노 홀,2021-01-29,나이지리아,나이지리아
1614,냉동밤다이스,2021-01-29,중국,중국
1615,계피(500g),2021-01-29,베트남,베트남
1616,냉동양파,2021-01-29,중국,중국
1617,냉동마늘,2021-01-29,중국,중국
1618,냉동느타리버섯,2021-01-29,중국,중국
1619,건고추,2021-01-29,중국,중국
1620,냉동마늘,2021-01-29,중국,중국
1621,냉동마늘,2021-01-29,중국,중국
1622,냉동 시금치,2021-01-29,중국,중국
1623,냉동잣,2021-01-29,중국,중국
1624,냉동블루베리,2021-01-29,미국,미국
1625,냉동블루베리,2021-01-29,미국,미국
1626,페페로치노,2021-01-29,케냐,케냐
1627,피스타치오,2021-01-29,미국,미국
1628,냉동 컬리플라워,2021-01-29,중국,중국
1629,냉동알밤,2021-01-29,중국,중국
1630,냉동양파,2021-01-29,중국,중국
1631,냉동그린빈스,2021-01-29,스페인,스페인
1632,냉동 브로콜리,2021-01-29,중국,중국
1633,냉동홍고추,2021-01-29,중국,중국
1634,냉동고추,2021-01-29,중국,중국
1635,냉동홍고추,2021-01-29,중국,중국
1636,흰옥수수,2021-01-29,미국,미국
1637,수수,2021-01-29,우크라이나,우크라이나
1638,동부콩,2021-01-29,페루,페루
1639,코리엔더 홀,2021-01-29,인도,인도
1640,냉동고추,2021-01-29,중국,중국
1641,신선마늘쫑,2021-01-29,중국,중국
1642,커클랜드 시그니춰 블루베리,2021-01-29,칠레,칠레
1643,스완 에일,2021-01-29,네덜란드,네덜란드
1644,냉동양파,2021-01-29,중국,중국
1645,냉동부추,2021-01-29,중국,중국
1646,링파,2021-01-29,중국,중국
1647,건파,2021-01-29,중국,중국
1648,건파,2021-01-29,중국,중국
1649,아스파라거스,2021-01-29,멕시코,미국
1650,아스파라거스,2021-01-29,태국,태국
1651,아스파라거스,2021-01-29,태국,태국
1652,"바나나(꽃,신선)",2021-01-29,베트남,베트남
1653,커피원두,2021-01-29,브라질,브라질
1654,망고,2021-01-29,태국,태국
1655,마른줄기상추,2021-01-29,중국,중국
1656,삼채,2021-01-29,중국,중국
1657,커피원두,2021-01-29,케냐,케냐
1658,흰강낭콩,2021-01-29,우크라이나,우크라이나
1659,신선핑거루트,2021-01-29,태국,태국
1660,신선 갈랑갈,2021-01-29,태국,태국
1661,건라임잎,2021-01-29,태국,태국
1662,판다누스잎,2021-01-29,태국,태국
1663,코코넛,2021-01-29,태국,태국
1664,죽순,2021-01-29,태국,태국
1665,바나나 꽃,2021-01-29,태국,태국
1666,커피원두,2021-01-29,인도네시아,인도네시아
1667,냉동능이버섯,2021-01-29,중국,중국
1668,우슬,2021-01-29,중국,중국
1669,작약,2021-01-29,중국,중국
1670,바나나,2021-01-29,에콰도르,에콰도르
1671,땅콩,2021-01-29,중국,중국
1672,용과,2021-01-29,베트남,베트남
1673,냉동고추,2021-01-29,중국,중국
1674,냉동고추,2021-01-29,중국,중국
1675,강낭콩,2021-01-29,폴란드,폴란드
