,제품명(한글),수입일자,제조국,수출국
1097,레몬,2021-02-01,미국,미국
1098,포도,2021-02-01,칠레,칠레
1099,망고,2021-02-01,태국,태국
1100,망고,2021-02-01,태국,태국
1101,망고,2021-02-01,태국,태국
1102,망고,2021-02-01,태국,태국
1103,망고,2021-02-01,태국,태국
1104,깐도라지,2021-02-01,중국,중국
1105,깐도라지,2021-02-01,중국,중국
1106,망고,2021-02-01,태국,태국
1107,신선양파,2021-02-01,중국,중국
1108,오렌지,2021-02-01,미국,미국
1109,오렌지,2021-02-01,미국,미국
1110,맥주보리,2021-02-01,호주,호주
1111,망고,2021-02-01,페루,페루
1112,망고,2021-02-01,페루,페루
1113,포도,2021-02-01,페루,페루
1114,망고,2021-02-01,페루,페루
1115,냉동 잭플룻,2021-02-01,베트남,베트남
1116,타피오카 칩,2021-02-01,베트남,베트남
1117,곶감,2021-02-01,중국,중국
1118,용과,2021-02-01,베트남,베트남
1119,망고,2021-02-01,페루,페루
1120,레몬,2021-02-01,미국,미국
1121,석류,2021-02-01,미국,미국
1122,망고,2021-02-01,페루,페루
1123,망고,2021-02-01,페루,페루
1124,망고,2021-02-01,페루,페루
1125,체리,2021-02-01,칠레,칠레
1126,망고,2021-02-01,페루,페루
1127,신선우엉,2021-02-01,중국,중국
1128,양파,2021-02-01,중국,중국
1129,신선양파,2021-02-01,중국,중국
1130,신선양파,2021-02-01,중국,중국
1131,냉동당근,2021-02-01,중국,중국
1132,레몬,2021-02-01,미국,미국
1133,커피원두,2021-02-01,콜롬비아,콜롬비아
1134,레몬,2021-02-01,미국,미국
1135,커피원두,2021-02-01,과테말라,과테말라
1136,동부콩,2021-02-01,미얀마,미얀마
1137,신선마늘,2021-02-01,중국,중국
1138,신선 브로콜리,2021-02-01,중국,중국
1139,양상추,2021-02-01,대만,대만
1140,표고버섯,2021-02-01,중국,중국
1141,오렌지,2021-02-01,미국,미국
1142,오렌지,2021-02-01,미국,미국
1143,천궁,2021-02-01,중국,중국
1144,백출,2021-02-01,중국,중국
1145,신선양파,2021-02-01,중국,중국
1146,양파,2021-02-01,중국,중국
1147,망고,2021-02-01,태국,태국
1148,망고,2021-02-01,태국,태국
1149,베트남 로부스타 커피,2021-02-01,베트남,베트남
1150,용과,2021-02-01,베트남,베트남
1151,야자,2021-02-01,베트남,베트남
1152,포도,2021-02-01,페루,페루
1153,망고,2021-02-01,베트남,베트남
1154,포도,2021-02-01,페루,페루
1155,망고,2021-02-01,베트남,베트남
1156,냉동부추,2021-02-01,중국,중국
1157,커피원두,2021-02-01,에티오피아,에티오피아
1158,신선양파,2021-02-01,중국,중국
1159,냉동그린빈,2021-02-01,중국,중국
1160,냉동대파,2021-02-01,중국,중국
1161,커피원두,2021-02-01,브라질,브라질
1162,곶감,2021-02-01,중국,중국
1163,냉동당근,2021-02-01,중국,중국
1164,레몬,2021-02-01,미국,미국
1165,메로골드,2021-02-01,미국,미국
1166,바나나,2021-02-01,멕시코,멕시코
1167,커피원두,2021-02-01,브라질,브라질
1168,메로골드,2021-02-01,미국,미국
1169,라디치오,2021-02-01,미국,미국
1170,자몽,2021-02-01,미국,미국
1171,자몽,2021-02-01,미국,미국
1172,레몬,2021-02-01,미국,미국
1173,오렌지,2021-02-01,미국,미국
1174,오렌지,2021-02-01,미국,미국
1175,망고,2021-02-01,태국,태국
1176,망고,2021-02-01,태국,태국
1177,커피 생두(디카페인),2021-02-01,콜롬비아,콜롬비아
1178,망고,2021-02-01,태국,태국
1179,커피 생두,2021-02-01,콜롬비아,콜롬비아
1180,망고,2021-02-01,페루,페루
1181,망고,2021-02-01,페루,페루
1182,망고,2021-02-01,페루,페루
1183,망고,2021-02-01,페루,페루
1184,망고,2021-02-01,페루,페루
1185,망고,2021-02-01,페루,페루
1186,망고,2021-02-01,베트남,베트남
1187,바나나 꽃,2021-02-01,태국,태국
1188,신선송로버섯,2021-02-01,크로아티아,크로아티아
1189,송로버섯,2021-02-01,이탈리아,이탈리아
1190,신선송로버섯,2021-02-01,스페인,스페인
1191,아보카도,2021-02-01,멕시코,멕시코
1192,망고,2021-02-01,베트남,베트남
1193,두리안,2021-02-01,태국,태국
1194,쿨란트로,2021-02-01,베트남,베트남
1195,샬롯(10 KG),2021-02-01,태국,태국
1196,바나나꽃,2021-02-01,태국,태국
1197,레몬그라스(10 KG),2021-02-01,태국,태국
1198,코코넛(8 KG),2021-02-01,태국,태국
1199,핑거루트,2021-02-01,태국,태국
1200,바나나 꽃,2021-02-01,태국,태국
1201,샬롯,2021-02-01,태국,태국
1202,갈랑갈,2021-02-01,태국,태국
1203,두리안,2021-02-01,태국,태국
1204,아스파라거스,2021-02-01,태국,태국
1205,하이비 아스파라거스 (6KG),2021-02-01,태국,태국
1206,망고,2021-02-01,베트남,베트남
1207,망고,2021-02-01,페루,페루
1208,아스파라거스,2021-02-01,페루,페루
1209,아스파라거스,2021-02-01,페루,페루
1210,앤다이브,2021-02-01,벨기에,벨기에
1211,방울다다기 양배추,2021-02-01,벨기에,벨기에
1212,아스파라거스,2021-02-01,페루,페루
1213,신선양파,2021-02-01,중국,중국
1214,후레쉬코코넛,2021-02-01,베트남,베트남
1215,석류,2021-02-01,미국,미국
1216,양상추,2021-02-01,대만,대만
1217,양상추(7.5KG),2021-02-01,대만,대만
1218,곶감,2021-02-01,중국,중국
1219,파인애플,2021-02-01,필리핀,필리핀
1220,"파인애플(12KG,2021.01.23)",2021-02-01,필리핀,필리핀
1221,레몬,2021-02-01,미국,미국
1222,신선당근,2021-02-01,중국,중국
1223,우슬,2021-02-01,중국,중국
1224,길경,2021-02-01,중국,중국
1225,포도,2021-02-01,칠레,칠레
1226,석류,2021-02-01,미국,미국
1227,양상추(13KG),2021-02-01,대만,대만
1228,망고,2021-02-01,페루,페루
1229,레몬,2021-02-01,미국,미국
1230,샬롯,2021-02-01,태국,태국
1231,건타마린드,2021-02-01,태국,태국
1232,갈랑갈,2021-02-01,태국,태국
1233,후추,2021-02-01,베트남,베트남
1234,오렌지,2021-02-01,미국,미국
1235,망고,2021-02-01,페루,페루
1236,망고,2021-02-01,페루,페루
1237,신선밤,2021-02-01,중국,중국
1238,건조양파,2021-02-01,중국,중국
1239,양상추,2021-02-01,대만,대만
1240,양상추,2021-02-01,대만,대만
1241,신선양상추,2021-02-01,중국,중국
1242,망고,2021-02-01,페루,페루
1243,호박씨,2021-02-01,중국,중국
1244,대두,2021-02-01,미국,미국
1245,대두,2021-02-01,미국,미국
1246,아몬드,2021-02-01,미국,미국
1247,커피원두,2021-02-01,베트남,베트남
1248,호박씨,2021-02-01,중국,중국
1249,커피원두,2021-02-01,베트남,베트남
1250,커피원두,2021-02-01,베트남,베트남
1251,냉동홍고추,2021-02-01,중국,중국
1252,알땅콩,2021-02-01,중국,중국
1253,커피생두,2021-02-01,콜롬비아,콜롬비아
1254,렌즈콩,2021-02-01,캐나다,캐나다
1255,커피생두,2021-02-01,코스타리카,코스타리카
1256,파인애플(13.3KG),2021-02-01,필리핀,필리핀
1257,아몬드,2021-02-01,미국,미국
1258,커피원두,2021-02-01,파푸아뉴기니,파푸아뉴기니
1259,커피원두,2021-02-01,에티오피아,에티오피아
1260,커피원두(에티오피아 시다모 G4),2021-02-01,에티오피아,에티오피아
1261,커피생두,2021-02-01,코스타리카,코스타리카
1262,냉동홍고추,2021-02-01,중국,중국
1263,디카페인 커피원두(Item : 90-6420),2021-02-01,캐나다,미국
1264,구기자(21KG),2021-02-01,중국,중국
1265,냉동홍고추,2021-02-01,중국,중국
1266,냉동홍고추,2021-02-01,중국,중국
1267,유기농 피칸,2021-02-01,미국,미국
1268,커피원두,2021-02-01,케냐,케냐
1269,신선양파,2021-02-01,미국,미국
1270,깐양파,2021-02-01,중국,중국
1271,신선브로콜리,2021-02-01,중국,중국
1272,리마빈,2021-02-01,미국,캐나다
1273,과테말라커피원두,2021-02-01,과테말라,과테말라
1274,브라질커피원두,2021-02-01,브라질,브라질
1275,골드파인애플,2021-02-01,필리핀,필리핀
1276,포도,2021-02-01,칠레,칠레
1277,망고,2021-02-01,태국,태국
1278,망고,2021-02-01,태국,태국
1279,망고,2021-02-01,태국,태국
1280,망고,2021-02-01,태국,태국
1281,망고,2021-02-01,태국,태국
1282,포도,2021-02-01,칠레,칠레
1283,망고,2021-02-01,태국,태국
1284,망고,2021-02-01,태국,태국
1285,오렌지,2021-02-01,미국,미국
1286,망고,2021-02-01,태국,태국
1287,망고,2021-02-01,태국,태국
1288,포도,2021-02-01,칠레,칠레
1289,레몬,2021-02-01,미국,미국
1290,아스파라거스 (5KG),2021-02-01,멕시코,미국
1291,브루셀스프라우트(방울다다기 양배추),2021-02-01,벨기에,벨기에
1292,엔다이브,2021-02-01,벨기에,벨기에
1293,브루셀스프라우트(방울다다기 양배추),2021-02-01,벨기에,벨기에
1294,망고,2021-02-01,페루,페루
1295,파스니프,2021-02-01,벨기에,벨기에
1296,엔다이브,2021-02-01,벨기에,벨기에
1297,프리제(FRISEE),2021-02-01,스페인,벨기에
1298,타임,2021-02-01,이스라엘,이스라엘
1299,망고,2021-02-01,페루,페루
1300,망고,2021-02-01,페루,페루
1301,방울다다기 양배추,2021-02-01,벨기에,벨기에
1302,로즈마리,2021-02-01,이스라엘,이스라엘
1303,망고,2021-02-01,호주,호주
1304,망고,2021-02-01,페루,페루
1305,망고,2021-02-01,페루,페루
1306,망고,2021-02-01,페루,페루
1307,망고,2021-02-01,페루,페루
1308,양상추,2021-02-01,대만,대만
1309,냉동대파,2021-02-01,중국,중국
1310,냉동대파,2021-02-01,중국,중국
1311,옥수수,2021-02-01,호주,호주
1312,생알땅콩,2021-02-01,중국,중국
1313,신선양파,2021-02-01,중국,중국
1314,깐도라지,2021-02-01,중국,중국
1315,"양파/신선,냉장",2021-02-01,중국,중국
1316,커피원두,2021-02-01,에티오피아,일본
1317,냉동홍고추,2021-02-01,중국,중국
1318,콩나물,2021-02-01,중국,중국
1319,적채,2021-02-01,중국,중국
1320,양배추,2021-02-01,중국,중국
1321,망고,2021-02-01,페루,페루
1322,작약,2021-02-01,중국,중국
1323,꽃사슴살롯,2021-02-01,중국,중국
1324,건조 무,2021-02-01,중국,중국
1325,아스파라거스,2021-02-01,멕시코,미국
1326,커피원두,2021-02-01,르완다,르완다
1327,신선우엉,2021-02-01,중국,중국
1328,참깨,2021-02-01,중국,중국
1329,냉동 흑 송로버섯,2021-02-01,이탈리아,이탈리아
1330,건토란줄기,2021-02-01,미얀마,미얀마
1331,냉동고추,2021-02-01,중국,중국
1332,신선지황,2021-02-01,중국,중국
1333,건우엉,2021-02-01,중국,중국
1334,취나물(잎),2021-02-01,중국,중국
1335,복령12KG,2021-02-01,중국,중국
1336,용안육,2021-02-01,태국,태국
1337,참깨,2021-02-01,중국,중국
1338,냉동마늘,2021-02-01,중국,중국
1339,마늘쫑,2021-02-01,중국,중국
1340,검은참깨,2021-02-01,중국,중국
1341,파인애플(15KG),2021-02-01,필리핀,필리핀
1342,"바나나(13KG,2021.01.23)",2021-02-01,필리핀,필리핀
1343,냉동청피망,2021-02-01,중국,중국
1344,오렌지,2021-02-01,미국,미국
1345,레몬,2021-02-01,미국,미국
1346,블루베리 (125G),2021-02-01,칠레,칠레
1347,레몬,2021-02-01,미국,미국
1348,커피생두,2021-02-01,인도네시아,인도네시아
1349,망고,2021-02-01,페루,페루
1350,건표고버섯(18KG),2021-02-01,중국,중국
1351,망고,2021-02-01,태국,태국
1352,캐슈넛,2021-02-01,인도네시아,인도네시아
1353,케냐커피원두,2021-02-01,케냐,케냐
1354,커피원두,2021-02-01,브라질,브라질
1355,커피 생두,2021-02-01,브라질,브라질
1356,자몽,2021-02-01,미국,미국
1357,체리,2021-02-01,칠레,칠레
1358,체리  (4KG),2021-02-01,칠레,칠레
1359,냉동부추,2021-02-01,중국,중국
1360,냉동대파,2021-02-01,중국,중국
1361,콩나물콩,2021-02-01,미국,미국
1362,망고,2021-02-01,필리핀,필리핀
1363,바나나,2021-02-01,필리핀,필리핀
1364,바나나,2021-02-01,필리핀,필리핀
1365,히카마,2021-02-01,베트남,베트남
1366,베트남커피원두,2021-02-01,베트남,베트남
1367,망고,2021-02-01,페루,페루
1368,신선양파,2021-02-01,중국,중국
1369,냉동홍고추,2021-02-01,중국,중국
1370,냉동홍고추,2021-02-01,중국,중국
1371,아스파라거스,2021-02-01,멕시코,미국
1372,냉동대파,2021-02-01,중국,중국
1373,냉동당근,2021-02-01,중국,중국
1374,냉동 유채,2021-02-01,중국,중국
1375,냉동대파 55mm,2021-02-01,중국,중국
1376,호박씨,2021-02-01,중국,중국
1377,냉동마늘,2021-02-01,중국,중국
1378,표고버섯,2021-02-01,중국,중국
1379,냉동브로콜리,2021-02-01,중국,중국
1380,냉동마늘편,2021-02-01,중국,중국
1381,냉동마늘편,2021-02-01,중국,중국
1382,바닐라빈,2021-02-01,마다가스카르,마다가스카르
1383,냉동 양파,2021-02-01,중국,중국
1384,냉동 청피망,2021-02-01,중국,중국
1385,냉동 토란,2021-02-01,중국,중국
1386,냉동복숭아(황도),2021-02-01,중국,중국
1387,냉동 시금치,2021-02-01,중국,중국
1388,냉동 연근,2021-02-01,중국,중국
1389,냉동 연근,2021-02-01,중국,중국
1390,커피 생두,2021-02-01,브라질,브라질
1391,냉동대파,2021-02-01,중국,중국
1392,냉동애호박,2021-02-01,중국,중국
1393,냉동 시금치,2021-02-01,중국,중국
1394,냉동 패션후르츠,2021-02-01,베트남,베트남
1395,피스타치오,2021-02-01,미국,미국
1396,냉동 대파,2021-02-01,중국,중국
1397,냉동배추,2021-02-01,중국,중국
1398,냉동대파,2021-02-01,중국,중국
1399,캐슈넛,2021-02-01,베트남,베트남
1400,호두,2021-02-01,미국,미국
1401,아몬드,2021-02-01,미국,미국
1402,냉동마늘,2021-02-01,중국,중국
1403,아몬드,2021-02-01,미국,미국
1404,캐슈넛,2021-02-01,인도네시아,인도네시아
1405,호박씨,2021-02-01,중국,중국
1406,냉동 브로콜리,2021-02-01,중국,중국
1407,냉동생강,2021-02-01,중국,중국
1408,냉동 그린빈,2021-02-01,중국,중국
1409,호박고지,2021-02-01,중국,중국
1410,커클랜드 시그니춰 블루베리,2021-02-01,칠레,칠레
1411,냉동양파,2021-02-01,중국,중국
1412,냉동 브로컬리,2021-02-01,중국,중국
1413,마카다미아,2021-02-01,베트남,베트남
1414,아몬드,2021-02-01,미국,미국
1415,냉동부추,2021-02-01,중국,중국
1416,건표고버섯줄기,2021-02-01,중국,중국
1417,냉동부추,2021-02-01,중국,중국
1418,건양파,2021-02-01,중국,중국
1419,도토리,2021-02-01,중국,중국
1420,잔토실룸 분게아눔,2021-02-01,중국,중국
1421,건파,2021-02-01,중국,중국
1422,해바라기씨,2021-02-01,미국,미국
1423,포도,2021-02-01,칠레,칠레
1424,파인애플 (13.3KG),2021-02-01,필리핀,필리핀
1425,감자,2021-02-01,호주,호주
1426,커피원두,2021-02-01,파푸아뉴기니,파푸아뉴기니
1427,커피 생두,2021-02-01,베트남,베트남
1428,커피원두,2021-02-01,파푸아뉴기니,파푸아뉴기니
1429,냉동홍고추,2021-02-01,중국,중국
1430,냉동홍고추,2021-02-01,중국,중국
1431,냉동홍고추,2021-02-01,중국,중국
1432,커피생두,2021-02-01,콜롬비아,콜롬비아
1433,유기농 바나나,2021-02-01,페루,페루
1434,유기농 바나나,2021-02-01,페루,페루
1435,신선표고버섯,2021-02-01,중국,중국
